uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
107553989|107553989|107553989_000001|Expedientes Matrimoniales  S/N aprox. 2016–aprox. 2016 - DGS(107553989)|Expedientes Matrimoniales  S/N aprox. 2016–aprox. 2016 - DGS(107553989)|ES|Español|2016/2016|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Matrimonio||Matrimonio
107553990|107553990|107553990_000001|Expedientes Matrimoniales  S/N aprox. 2012–aprox. 2013 - DGS(107553990)|Expedientes Matrimoniales  S/N aprox. 2012–aprox. 2013 - DGS(107553990)|ES|Español|2013/2013|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Matrimonio||Matrimonio
107553991|107553991|107553991_000001|Expedientes Matrimoniales  S/N aprox. 1990–aprox. 1999 - DGS(107553991)|Expedientes Matrimoniales  S/N aprox. 1990–aprox. 1999 - DGS(107553991)|ES|Español|1998/1998|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Matrimonio||Matrimonio
107553992|107553992|107553992_000001|Defunciones SN aprox. 1930–aprox. 1950 - DGS(107553992)|Defunciones SN aprox. 1930–aprox. 1950 - DGS(107553992)|ES|Español|1950/1950|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Defunción||Defunción
107553993|107553993|107553993_000001|Expedientes de Rectificación S/N aprox. 2014–aprox. 2019 - DGS(107553993)|Expedientes de Rectificación S/N aprox. 2014–aprox. 2019 - DGS(107553993)|ES|Español|2019/2019|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo||Bautizo
107553994|107553994|107553994_000001|Bautismos 39 9 abr. 1985–29 abr. 1990 - DGS(107553994)|Bautismos 39 9 abr. 1985–29 abr. 1990 - DGS(107553994)|ES|Español|1990/1990|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|39|Bautizo
107553995|107553995|107553995_000001|Bautismos 40 29 abr. 1990–21 ene. 1993 - DGS(107553995)|Bautismos 40 29 abr. 1990–21 ene. 1993 - DGS(107553995)|ES|Español|1993/1993|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|40|Bautizo
107553996|107553996|107553996_000001|Bautismos 41 21 ene. 1993–21 ene. 1996 - DGS(107553996)|Bautismos 41 21 ene. 1993–21 ene. 1996 - DGS(107553996)|ES|Español|1996/1996|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|41|Bautizo
107553997|107553997|107553997_000001|Bautismos 42 21 ene. 1996–30 ago. 1998 - DGS(107553997)|Bautismos 42 21 ene. 1996–30 ago. 1998 - DGS(107553997)|ES|Español|1998/1998|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|42|Bautizo
107553998|107553998|107553998_000001|Bautismos 43 30 ago. 1998–9 nov. 2000 - DGS(107553998)|Bautismos 43 30 ago. 1998–9 nov. 2000 - DGS(107553998)|ES|Español|2000/2000|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|43|Bautizo
107553999|107553999|107553999_000001|Bautismos 44 9 nov. 2000–28 sep. 2003 - DGS(107553999)|Bautismos 44 9 nov. 2000–28 sep. 2003 - DGS(107553999)|ES|Español|2003/2003|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|44|Bautizo
107554000|107554000|107554000_000001|Bautismos 45 28 sep. 2003–3 oct. 2006 - DGS(107554000)|Bautismos 45 28 sep. 2003–3 oct. 2006 - DGS(107554000)|ES|Español|2006/2006|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|45|Bautizo
107554001|107554001|107554001_000001|Bautismos 46 3 oct. 2006–21 sep. 2013 - DGS(107554001)|Bautismos 46 3 oct. 2006–21 sep. 2013 - DGS(107554001)|ES|Español|2013/2013|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|46|Bautizo
107554002|107554002|107554002_000001|Bautismos 47 21 sep. 2013–23 feb. 2020 - DGS(107554002)|Bautismos 47 21 sep. 2013–23 feb. 2020 - DGS(107554002)|ES|Español|2020/2020|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|47|Bautizo
107554003|107554003|107554003_000001|Confirmaciones 2 aprox. 6 nov. 2002–aprox. 30 nov. 2016 - DGS(107554003)|Confirmaciones 2 aprox. 6 nov. 2002–aprox. 30 nov. 2016 - DGS(107554003)|ES|Español|2016/2016|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Confirmación|2|Confirmación
107554004|107554004|107554004_000001|Confirmaciones 1 aprox. 13 oct. 1963–aprox. 5 nov. 2002 - DGS(107554004)|Confirmaciones 1 aprox. 13 oct. 1963–aprox. 5 nov. 2002 - DGS(107554004)|ES|Español|2002/2002|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Confirmación|1|Confirmación
107554005|107554005|107554005_000001|Matrimonios 6 10 ene. 1960–13 oct. 2002 - DGS(107554005)|Matrimonios 6 10 ene. 1960–13 oct. 2002 - DGS(107554005)|ES|Español|2002/2002|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonio|6|Matrimonio
107554006|107554006|107554006_000001|Matrimonios 7 13 oct. 2002–21 ene. 2020 - DGS(107554006)|Matrimonios 7 13 oct. 2002–21 ene. 2020 - DGS(107554006)|ES|Español|2020/2020|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonio|7|Matrimonio
107554007|107554007|107554007_000001|Expedientes Matrimoniales S/N aprox. ago. 2016–aprox. oct. 2016 - DGS(107554007)|Expedientes Matrimoniales S/N aprox. ago. 2016–aprox. oct. 2016 - DGS(107554007)|ES|Español|2016/2016|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonio||Matrimonio
107554008|107554008|107554008_000001|Expedientes Matrimoniales S/N aprox. jul. 2017–aprox. nov. 2017 - DGS(107554008)|Expedientes Matrimoniales S/N aprox. jul. 2017–aprox. nov. 2017 - DGS(107554008)|ES|Español|2017/2017|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonio||Matrimonio
107554009|107554009|107554009_000001|Expedientes Matrimoniales S/N aprox. abr. 2018–aprox. dic. 2018 - DGS(107554009)|Expedientes Matrimoniales S/N aprox. abr. 2018–aprox. dic. 2018 - DGS(107554009)|ES|Español|2018/2018|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonio||Matrimonio
107554010|107554010|107554010_000001|Expedientes Matrimoniales S/N aprox. ago. 2019–aprox. nov. 2019 - DGS(107554010)|Expedientes Matrimoniales S/N aprox. ago. 2019–aprox. nov. 2019 - DGS(107554010)|ES|Español|2019/2019|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonio||Matrimonio
107554011|107554011|107554011_000001|Expedientes Matrimoniales S/N aprox. ene. 2015–aprox. dic. 2015 - DGS(107554011)|Expedientes Matrimoniales S/N aprox. ene. 2015–aprox. dic. 2015 - DGS(107554011)|ES|Español|2015/2015|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonio||Matrimonio
107554012|107554012|107554012_000001|Expedientes de Rectificación S/N aprox. ene. 2017–aprox. jun. 2017 - DGS(107554012)|Expedientes de Rectificación S/N aprox. ene. 2017–aprox. jun. 2017 - DGS(107554012)|ES|Español|2017/2017|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo||Bautizo
107554013|107554013|107554013_000001|Expedientes de Rectificación S/N aprox. jun. 2018–aprox. nov. 2018 - DGS(107554013)|Expedientes de Rectificación S/N aprox. jun. 2018–aprox. nov. 2018 - DGS(107554013)|ES|Español|2018/2018|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo||Bautizo
107554039|107554039|107554039_000001|Bautismos 10 19 dic. 1937–25 may. 1942 - DGS(107554039)|Bautismos 10 19 dic. 1937–25 may. 1942 - DGS(107554039)|ES|Español|1942/1942|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Bautizo|10|Bautizo
107554040|107554040|107554040_000001|Bautismos 11 28 may. 1942–21 ene. 1952 - DGS(107554040)|Bautismos 11 28 may. 1942–21 ene. 1952 - DGS(107554040)|ES|Español|1952/1952|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Bautizo|11|Bautizo
107554041|107554041|107554041_000001|Bautismos 12 22 ene. 1952–21 ene. 1956 - DGS(107554041)|Bautismos 12 22 ene. 1952–21 ene. 1956 - DGS(107554041)|ES|Español|1956/1956|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Bautizo|12|Bautizo
107554042|107554042|107554042_000001|Bautismos 13 14 ene. 1956–1 sep. 1960 - DGS(107554042)|Bautismos 13 14 ene. 1956–1 sep. 1960 - DGS(107554042)|ES|Español|1960/1960|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Bautizo|13|Bautizo
107554043|107554043|107554043_000001|Bautismos 32 4 nov. 1956–4 sep. 1959 - DGS(107554043)|Bautismos 32 4 nov. 1956–4 sep. 1959 - DGS(107554043)|ES|Español|1960/1960|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|32|Bautizo
107554044|107554044|107554044_000001|Bautismos 31 5 feb. 1956–4 nov. 1959 - DGS(107554044)|Bautismos 31 5 feb. 1956–4 nov. 1959 - DGS(107554044)|ES|Español|1956/1956|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|31|Bautizo
107554045|107554045|107554045_000001|Bautismos 30 3 abr. 1955–5 feb. 1959 - DGS(107554045)|Bautismos 30 3 abr. 1955–5 feb. 1959 - DGS(107554045)|ES|Español|1956/1956|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|30|Bautizo
107554046|107554046|107554046_000001|Bautismos 29 20 jun. 1954–3 abr. 1955 - DGS(107554046)|Bautismos 29 20 jun. 1954–3 abr. 1955 - DGS(107554046)|ES|Español|1955/1955|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|29|Bautizo
107554047|107554047|107554047_000001|Bautismos 28 9 jun. 1953–20 jun. 1954 - DGS(107554047)|Bautismos 28 9 jun. 1953–20 jun. 1954 - DGS(107554047)|ES|Español|1954/1954|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|28|Bautizo
107554048|107554048|107554048_000001|Bautismos 27 6 jul. 1952–7 jun. 1955 - DGS(107554048)|Bautismos 27 6 jul. 1952–7 jun. 1955 - DGS(107554048)|ES|Español|1953/1953|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|27|Bautizo
107554049|107554049|107554049_000001|Bautismos 26 5 nov. 1950–29 jun. 1952 - DGS(107554049)|Bautismos 26 5 nov. 1950–29 jun. 1952 - DGS(107554049)|ES|Español|1952/1952|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|26|Bautizo
107554050|107554050|107554050_000001|Bautismos 25 14 oct. 1948–5 nov. 1950 - DGS(107554050)|Bautismos 25 14 oct. 1948–5 nov. 1950 - DGS(107554050)|ES|Español|1950/1950|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|25|Bautizo
107554051|107554051|107554051_000001|Bautismos 24 2 feb. 1947–14 oct. 1948 - DGS(107554051)|Bautismos 24 2 feb. 1947–14 oct. 1948 - DGS(107554051)|ES|Español|1948/1948|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|24|Bautizo
107554052|107554052|107554052_000001|Bautismos 23 30 nov. 1943–2 feb. 1947 - DGS(107554052)|Bautismos 23 30 nov. 1943–2 feb. 1947 - DGS(107554052)|ES|Español|1947/1947|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|23|Bautizo
107554053|107554053|107554053_000001|Bautismos 22 21 feb.–28 nov. 1943 - DGS(107554053)|Bautismos 22 21 feb.–28 nov. 1943 - DGS(107554053)|ES|Español|1943/1943|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|22|Bautizo
107554054|107554054|107554054_000001|Bautismos 21 28 jul. 1940–aprox. 7 sep. 1941 - DGS(107554054)|Bautismos 21 28 jul. 1940–aprox. 7 sep. 1941 - DGS(107554054)|ES|Español|1941/1941|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|21|Bautizo
107554055|107554055|107554055_000001|Bautismos 20 14 oct. 1939–aprox. 25 jul. 1940 - DGS(107554055)|Bautismos 20 14 oct. 1939–aprox. 25 jul. 1940 - DGS(107554055)|ES|Español|1940/1940|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|20|Bautizo
107554056|107554056|107554056_000001|Bautismos 18 29 ago. 1937–2 oct. 1938 - DGS(107554056)|Bautismos 18 29 ago. 1937–2 oct. 1938 - DGS(107554056)|ES|Español|1938/1938|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|18|Bautizo
107554057|107554057|107554057_000001|Bautismos 19 2 oct. 1938–1 oct. 1939 - DGS(107554057)|Bautismos 19 2 oct. 1938–1 oct. 1939 - DGS(107554057)|ES|Español|1939/1939|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|19|Bautizo
107554058|107554058|107554058_000001|Bautismos 17 14 jun. 1936–25 ago. 1937 - DGS(107554058)|Bautismos 17 14 jun. 1936–25 ago. 1937 - DGS(107554058)|ES|Español|1937/1937|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|17|Bautizo
107554059|107554059|107554059_000001|Bautismos 33 29 oct. 1959–28 abr. 1963 - DGS(107554059)|Bautismos 33 29 oct. 1959–28 abr. 1963 - DGS(107554059)|ES|Español|1963/1963|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|33|Bautizo
107554060|107554060|107554060_000001|Bautismos 34 28 may. 1963–24 jul. 1966 - DGS(107554060)|Bautismos 34 28 may. 1963–24 jul. 1966 - DGS(107554060)|ES|Español|1966/1966|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|34|Bautizo
107554061|107554061|107554061_000001|Bautismos 35 25 jul. 1966–21 sep. 1969 - DGS(107554061)|Bautismos 35 25 jul. 1966–21 sep. 1969 - DGS(107554061)|ES|Español|1969/1969|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|35|Bautizo
107554062|107554062|107554062_000001|Bautismos 36 21 sep. 1969–21 ene. 1973 - DGS(107554062)|Bautismos 36 21 sep. 1969–21 ene. 1973 - DGS(107554062)|ES|Español|1973/1973|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|36|Bautizo
107554063|107554063|107554063_000001|Bautismos 37 21 ene. 1973–24 sep. 1979 - DGS(107554063)|Bautismos 37 21 ene. 1973–24 sep. 1979 - DGS(107554063)|ES|Español|1979/1979|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautizo|37|Bautizo
107554064|107554064|107554064_000001|Bautismos 1 22 jun. 2002–2 feb. 2020 - DGS(107554064)|Bautismos 1 22 jun. 2002–2 feb. 2020 - DGS(107554064)|ES|Español|2019/2019|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Bautizo|1|Bautizo
107554065|107554065|107554065_000001|Confirmaciones 1 aprox. 30 nov. 2002–aprox. 22 nov. 2019 - DGS(107554065)|Confirmaciones 1 aprox. 30 nov. 2002–aprox. 22 nov. 2019 - DGS(107554065)|ES|Español|2019/2019|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Confirmación|1|Confirmación
107554066|107554066|107554066_000001|Matrimonios 1 2 ago. 2002–14 ene. 2020 - DGS(107554066)|Matrimonios 1 2 ago. 2002–14 ene. 2020 - DGS(107554066)|ES|Español|2019/2019|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Matrimonio|1|Matrimonio
107554067|107554067|107554067_000001|Expedientes Matrimoniales S/N aprox. ago. 2002–aprox. oct. 2006 - DGS(107554067)|Expedientes Matrimoniales S/N aprox. ago. 2002–aprox. oct. 2006 - DGS(107554067)|ES|Español|2006/2006|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Matrimonio||Matrimonio
107554068|107554068|107554068_000001|Expedientes Matrimoniales S/N aprox. jul. 2010–aprox. ene. 2020 - DGS(107554068)|Expedientes Matrimoniales S/N aprox. jul. 2010–aprox. ene. 2020 - DGS(107554068)|ES|Español|2020/2020|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Matrimonio||Matrimonio
107554069|107554069|107554069_000001|Expedientes Matrimoniales S/N aprox. ago. 2007–aprox. oct. 2009 - DGS(107554069)|Expedientes Matrimoniales S/N aprox. ago. 2007–aprox. oct. 2009 - DGS(107554069)|ES|Español|2009/2009|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Matrimonio||Matrimonio
107554070|107554070|107554070_000001|Bautismos 21 2 ago 1959–aprox. 1963 - DGS(107554070)|Bautismos 21 2 ago 1959–aprox. 1963 - DGS(107554070)|ES|Español|1984/1984|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|21|Bautizo
107554071|107554071|107554071_000001|Bautismos 22 29 nov 1959–29 oct 1967 - DGS(107554071)|Bautismos 22 29 nov 1959–29 oct 1967 - DGS(107554071)|ES|Español|1961/1961|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|22|Bautizo
107554072|107554072|107554072_000001|Bautismos 23 1 nov 1961–27 oct 1963 - DGS(107554072)|Bautismos 23 1 nov 1961–27 oct 1963 - DGS(107554072)|ES|Español|1963/1963|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|23|Bautizo
107554073|107554073|107554073_000001|Bautismos 24 3 nov 1963–10 sep 1965 - DGS(107554073)|Bautismos 24 3 nov 1963–10 sep 1965 - DGS(107554073)|ES|Español|1965/1965|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|24|Bautizo
107554074|107554074|107554074_000001|Bautismos 24b 2 feb 1960–aprox. 1973 - DGS(107554074)|Bautismos 24b 2 feb 1960–aprox. 1973 - DGS(107554074)|ES|Español|2013/2013|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|24b|Bautizo
107554075|107554075|107554075_000001|Bautismos 25 9 sep 1965–26 nov 1967 - DGS(107554075)|Bautismos 25 9 sep 1965–26 nov 1967 - DGS(107554075)|ES|Español|1967/1967|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|25|Bautizo
107554076|107554076|107554076_000001|Bautismos 26 26 nov 1967–21 abr 1970 - DGS(107554076)|Bautismos 26 26 nov 1967–21 abr 1970 - DGS(107554076)|ES|Español|1976/1976|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|26|Bautizo
107554077|107554077|107554077_000001|Bautismos 27 5 abr 1970–22 oct 1972 - DGS(107554077)|Bautismos 27 5 abr 1970–22 oct 1972 - DGS(107554077)|ES|Español|1972/1972|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|27|Bautizo
107554078|107554078|107554078_000001|Bautismos 28 24 oct 1972–19 oct 1975 - DGS(107554078)|Bautismos 28 24 oct 1972–19 oct 1975 - DGS(107554078)|ES|Español|1975/1975|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|28|Bautizo
107554079|107554079|107554079_000001|Bautismos 29 19 oct 1975–8 sep 1978 - DGS(107554079)|Bautismos 29 19 oct 1975–8 sep 1978 - DGS(107554079)|ES|Español|1981/1981|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|29|Bautizo
107554080|107554080|107554080_000001|Bautismos 30 8 sep 1978–19 abr 1981 - DGS(107554080)|Bautismos 30 8 sep 1978–19 abr 1981 - DGS(107554080)|ES|Español|1981/1981|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|30|Bautizo
107554081|107554081|107554081_000001|Bautismos 31 19 abr 1981–31 oct 1983 - DGS(107554081)|Bautismos 31 19 abr 1981–31 oct 1983 - DGS(107554081)|ES|Español|1983/1983|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|31|Bautizo
107554082|107554082|107554082_000001|Bautismos 32 6 nov 1983–7 oct 1985 - DGS(107554082)|Bautismos 32 6 nov 1983–7 oct 1985 - DGS(107554082)|ES|Español|1985/1985|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|32|Bautizo
107554083|107554083|107554083_000001|Bautismos 33 7 oct 1985–27 mar 1988 - DGS(107554083)|Bautismos 33 7 oct 1985–27 mar 1988 - DGS(107554083)|ES|Español|1990/1990|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|33|Bautizo
107554084|107554084|107554084_000001|Bautismos 34 2 abr 1988–3 may 1989 - DGS(107554084)|Bautismos 34 2 abr 1988–3 may 1989 - DGS(107554084)|ES|Español|1989/1989|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|34|Bautizo
107554085|107554085|107554085_000001|Bautismos 35 7 may 1989–9 sep 1990 - DGS(107554085)|Bautismos 35 7 may 1989–9 sep 1990 - DGS(107554085)|ES|Español|1990/1990|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|35|Bautizo
107554086|107554086|107554086_000001|Bautismos 36 9 sep 1990–2 oct 1991 - DGS(107554086)|Bautismos 36 9 sep 1990–2 oct 1991 - DGS(107554086)|ES|Español|1991/1991|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|36|Bautizo
107554087|107554087|107554087_000001|Bautismos 44 2 abr 2000–aprox. dic 2003 - DGS(107554087)|Bautismos 44 2 abr 2000–aprox. dic 2003 - DGS(107554087)|ES|Español|2004/2004|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|44|Bautizo
107554088|107554088|107554088_000001|Bautismos 45 15 abr 2002–8 sep 2005 - DGS(107554088)|Bautismos 45 15 abr 2002–8 sep 2005 - DGS(107554088)|ES|Español|2005/2005|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|45|Bautizo
107554089|107554089|107554089_000001|Bautismos 46 8 sep 2005–11 may 2008 - DGS(107554089)|Bautismos 46 8 sep 2005–11 may 2008 - DGS(107554089)|ES|Español|2008/2008|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|46|Bautizo
107554090|107554090|107554090_000001|Bautismos 47 4 ene 2009–aprox. 2012 - DGS(107554090)|Bautismos 47 4 ene 2009–aprox. 2012 - DGS(107554090)|ES|Español|2012/2012|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|47|Bautizo
107554091|107554091|107554091_000001|Bautismos 48 6 ene 2013–aprox. 24 nov 2015 - DGS(107554091)|Bautismos 48 6 ene 2013–aprox. 24 nov 2015 - DGS(107554091)|ES|Español|2015/2015|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|48|Bautizo
107554092|107554092|107554092_000001|Bautismos 49 23 dic 2015–17 sep 2018 - DGS(107554092)|Bautismos 49 23 dic 2015–17 sep 2018 - DGS(107554092)|ES|Español|2018/2018|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|49|Bautizo
107554093|107554093|107554093_000001|Bautismos 37 3 oct 1991–1 ago 1993 - DGS(107554093)|Bautismos 37 3 oct 1991–1 ago 1993 - DGS(107554093)|ES|Español|1993/1993|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|37|Bautizo
107554094|107554094|107554094_000001|Bautismos 38 8 ago 1993–18 sep 1994 - DGS(107554094)|Bautismos 38 8 ago 1993–18 sep 1994 - DGS(107554094)|ES|Español|1994/1994|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|38|Bautizo
107554095|107554095|107554095_000001|Bautismos 39 18 sep 1994–2 dic 1995 - DGS(107554095)|Bautismos 39 18 sep 1994–2 dic 1995 - DGS(107554095)|ES|Español|1995/1995|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|39|Bautizo
107554096|107554096|107554096_000001|Bautismos 40 10 sep 1995–11 dic 1996 - DGS(107554096)|Bautismos 40 10 sep 1995–11 dic 1996 - DGS(107554096)|ES|Español|1996/1996|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|40|Bautizo
107554097|107554097|107554097_000001|Bautismos 41 11 dic 1996–12 abr 1998 - DGS(107554097)|Bautismos 41 11 dic 1996–12 abr 1998 - DGS(107554097)|ES|Español|1998/1998|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|41|Bautizo
107554098|107554098|107554098_000001|Bautismos 42 12 abr 1998–8 sep 1999 - DGS(107554098)|Bautismos 42 12 abr 1998–8 sep 1999 - DGS(107554098)|ES|Español|1999/1999|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|42|Bautizo
107554099|107554099|107554099_000001|Bautismos 43 8 sep 1999–15 abr 2001 - DGS(107554099)|Bautismos 43 8 sep 1999–15 abr 2001 - DGS(107554099)|ES|Español|2001/2001|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|43|Bautizo
107554100|107554100|107554100_000001|Bautismos 50 18 nov 2018–23 feb 2020 - DGS(107554100)|Bautismos 50 18 nov 2018–23 feb 2020 - DGS(107554100)|ES|Español|2020/2020|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|50|Bautizo
107554101|107554101|107554101_000001|Bautismos 1 27 ene 1929–20 abr 1930 - DGS(107554101)|Bautismos 1 27 ene 1929–20 abr 1930 - DGS(107554101)|ES|Español|1930/1930|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|1|Bautizo
107554102|107554102|107554102_000001|Bautismos 2 27 abr 1930–8 sep 1932 - DGS(107554102)|Bautismos 2 27 abr 1930–8 sep 1932 - DGS(107554102)|ES|Español|1957/1957|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|2|Bautizo
107554103|107554103|107554103_000001|Bautismos 3 8 sep 1932–8 sep 1934 - DGS(107554103)|Bautismos 3 8 sep 1932–8 sep 1934 - DGS(107554103)|ES|Español|1934/1934|Santo Tomás, Santo Tomás, Santo Tomás, Chumbivilcas, Cusco, Perú|Bautizo|3|Bautizo
