Expedia ID,Name,Regulatory Compliant,Images,Number of Bedrooms,Number of Bathrooms,Active Products,Sufficient Inventory
104242262,Splendid Loft with Terrace in Laureles,TRUE,TRUE,N/A,TRUE,TRUE,TRUE
104242185,w    Great 1BR in Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
104242243,w    Amazing Loft in Chico,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242308,w    Stylish loft in Virrey,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242236,w    Welcoming 1BR in Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
104242228,w    Beautiful 3BR w  AC in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242033,w    Luxury Duplex in Parque 93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104377319,Ocean Front Condo with Pool Sleeps 7 Adults,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104377375,The California II- Mission Hills Hideaway  Hot Tub,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104267650,Villa Eva Milos    Villa Eva Milos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104375973,5BR Lux Paradise with Pool Spa Backyard Bliss,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248243,Warm and Welcoming Views at Diamond Beach,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104299253,Luxurious 1-Bedroom Apart with Dubai Skyline View,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104248224,Steps to Pool and Beach   Amazing Views from Two Balconies ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242800,w    Incredible 3BR in La Boquilla,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242741,w    Modern 1BR in Cabrera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242651,w    Amazing 1BR with balcony in Chico,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248214,Vibrant Bungalow 2 minutes to the beach ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248209,One-of-a-kind home near Moody Gardens and Bayou - Cute   cozy as can be ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248210,Great location  spacious yard    coffee bar,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248200,Great location  Go Beyond the Blue ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
100619179,Le M  sangeai CITQ  300267,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100404382,Refurbished 1BR in Downtown   Balcony  Gym  Pool,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404380,Silkhaus Burj Khalifa Short Walk   Pool   Gym,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100587744,Golden Girls Haven in Columbus,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
100404375,Silkhaus Modern Downtown Heart in High Floor,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404366,Silkhaus High Floor in Downtown Views   Pool   Gym,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404315,Silkhaus Balcony in DIFC Cozy Studio  Pool   Gym,N/A,TRUE,N/A,TRUE,TRUE,TRUE
100404311,Silkhaus Spacious Near Dubai Mall   Balcony Views,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404408,Silkhaus Short Walk From Burj Khalifa,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
100404326,Silkhaus Stylish Burj Khalifa View Balcony   DIFC,N/A,TRUE,N/A,TRUE,TRUE,TRUE
99896137,Heated Pool  Beach   Miramar Villa by RoveTravel,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
105003395,Euphoria Riviera APT in Glyfada,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
105003386,Calliope s Rhodes City Comfort,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104377359,The California III - Stunning Mission Hills Duplex,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104949806,Rodanthi Cretan Villa,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104377365,Your Home in San Diego - Two-Car Garage,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104519825,Dream on  Adamas Milos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104519826,Traditional sirma in klima,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104377353,The Rosemont - La Jolla Luxury,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104377351,Luxe Boho Retreat Near Torrey Pines - Sleeps 10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376824,County Cove - Consecon Suite,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104488488,Aipeia Country House,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376805,Sunset Beach - Waterfront  Hot Tub  Games Room,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376799,County Cove - Wellington Suite,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104377345,Hidden Gem 1 Bdrm Top Floor Condo,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104376802,Bloomfield Bliss - Relax and Unwind,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104488480,Ivis Countryside Villa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104377632,Red Kite Retreat - Bluebell - Shepherds Hut 1,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
104377376,Ocean View Retreat- 4 blocks from Solana Beach,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104376832,Welcome to Field of Dreams in West Lake,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104071216,The Ship Apartment   King   Double Bed   Balcony,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97559432,Host   Stay   The Wasa Penthouse,N/A,TRUE,TRUE,TRUE,TRUE,FALSE
97559030,Host   Stay   Jet Cottage,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
96931207,The Desert Xscape   Pool   Views,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96931208,Poolside Palm Springs Paradise,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104377361,Victorian Retreat in Barrio Logan  1mi to Downtown,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376807,County Lakehouse - The Perfect Spot in PEC,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376804,Parkside - In The Heart of Wellington,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376803,Carson s Creek - Modern Country Escape ,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104377317,Ocean Front Condo 1 Bedroom   3 beds   2 bathrooms,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376884,Lyth Valley Country House - 9 Rooms,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376847,Reunion in Heart of Picton w  BBQ  Hot Tub   Games,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104374429,Family escape w private hot tub CITQ  301945,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376745,Alphabet 1 Bedroom Apartments 46m2 -SS177-,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104376820,County Cove - Picton Suite,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376822,Craft House - Waterview in Picton,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104334775,Villa Black   White  Dassia,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104376828,Welcome to Black River - Nature Lovers Paradise,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376825,Maison Bloomfield - Escape to PEC,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376730,Alphabet Apartments 1BR serviced apartments,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104376728,Joyful Serviced Studio Apartment -KS71-J,N/A,TRUE,N/A,TRUE,TRUE,TRUE
104375892,Corner Cottage with Hot Tub   Parking,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104267569,Villa Serene Milos   Villa Serene Milos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
104248229,Easy Beach Access  Charming Beachside Condo ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248223,Great Views  Heated Pools  Hot Tubs   Easy Beach Access,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248219,Resort Living on the Bay  2 bed 2 bath  Gorgeous views  Heated Infinity Pool   Beach Access ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242729,w   Magnificent House w  AC in Cartagena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248213,Stunning Sunsets  Steps from Pool   Lazy River  Ocean   Bay Views ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248211,Octopus Gardens  Private Boardwalk to the Beach Great Gulf views,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248195,Beautiful Blue Heron Sleeps 6 Great Views,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242802,w    Sensational loft in Chapinero,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104248191,A Beachside Retreat  2 bed 2 bath w washer and Dryer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242649,w    Splendid 2BR with amazing view in Cuauht  moc,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104248249,Great Lake views  Close to the Beach ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242277,w    Incredible loft in Zona G,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242384,w   Magnificent 6BR House w  AC in Cartagena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242145,w    Modern 2BR in Chapinero,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242504,Spectacular 1BR in San Francisco,N/A,TRUE,TRUE,TRUE,TRUE,TRUE
104242212,w    Designer loft in Santa Ana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242389,w   Oceanview 2BR w  terrace n AC in El Laguito,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242372,w   Stunning 3BR with Terrace in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242331,w    Artistic duplex in Virrey,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242337,w   Extraordinary 2BR in Laureles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104242111,w    Homey 2BR in Cabrera,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
92023531,Two bedroom Apartment No 1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
92023530,Two bedroom Apartment No 3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
104312129,Villa Azzurro Mykonos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
