uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
107554190|107554190|107554190_000001|Matrimonios_4_1 abr. 1953–20 nov. 1954,Vol 4 - DGS(107554190)|Matrimonios_4_1 abr. 1953–20 nov. 1954,Vol 4 - DGS(107554190)|ES|Español|1954|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 4|Matrimonios parroquiales-abr 1953—nov 1954|
107554191|107554191|107554191_000001|Matrimonios_3_2 feb. 1945–5 mar. 1953,Vol 3 - DGS(107554191)|Matrimonios_3_2 feb. 1945–5 mar. 1953,Vol 3 - DGS(107554191)|ES|Español|1953|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-feb 1945—mar 1953|
107554192|107554192|107554192_000001|Matrimonios_2_25 mar. 1937–28 mar. 1945,Vol 2 - DGS(107554192)|Matrimonios_2_25 mar. 1937–28 mar. 1945,Vol 2 - DGS(107554192)|ES|Español|1945|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-mar 1937—mar 1945|
107554193|107554193|107554193_000001|Matrimonios_3_19 oct. 1941–24 mar. 1954,Vol 3 - DGS(107554193)|Matrimonios_3_19 oct. 1941–24 mar. 1954,Vol 3 - DGS(107554193)|ES|Español|1959|San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Informaciones matrimoniales- Matrimonios parroquiales|Vol 3|Informaciones matrimoniales- Matrimonios parroquiales-oct 1941—sept 1959|
107554194|107554194|107554194_000001|Matrimonios_S/N_31 mar. 1944–21 sep. 1957,S/N - DGS(107554194)|Matrimonios_S/N_31 mar. 1944–21 sep. 1957,S/N - DGS(107554194)|ES|Español|1957|Señor de la Exaltación, Quehue, Quehue, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-mar 1944—sept 1957|
107554195|107554195|107554195_000001|Matrimonios_S/N_3 abr. 1941–9 dic. 1958,S/N - DGS(107554195)|Matrimonios_S/N_3 abr. 1941–9 dic. 1958,S/N - DGS(107554195)|ES|Español|1966|Señor de la Exaltación, Quehue, Quehue, Canas, Cusco, Perú|Matrimonios parroquiales|S/N|Matrimonios parroquiales-abr 1941—dic 1966|
107554196|107554196|107554196_000001|Matrimonios_S/N_21 mar. 1908–9 oct. 1940,S/N - DGS(107554196)|Matrimonios_S/N_21 mar. 1908–9 oct. 1940,S/N - DGS(107554196)|ES|Español|1941|Señor de la Exaltación, Quehue, Quehue, Canas, Cusco, Perú|Matrimonios parroquiales|S/N|Matrimonios parroquiales-mar 1908—abr 1941|
107554197|107554197|107554197_000001|Matrimonios_4_10 dic. 1950–14 ago. 1959,Vol 4 - DGS(107554197)|Matrimonios_4_10 dic. 1950–14 ago. 1959,Vol 4 - DGS(107554197)|ES|Español|1959|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales- Matrimonios parroquiales|Vol 4|Informaciones matrimoniales- Matrimonios parroquiales-dic 1950—ago 1959|
107554198|107554198|107554198_000001|Matrimonios_5_2 abr. 1947–22 ago. 1959,Vol 5 - DGS(107554198)|Matrimonios_5_2 abr. 1947–22 ago. 1959,Vol 5 - DGS(107554198)|ES|Español|1959|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Informaciones matrimoniales- Matrimonios parroquiales|Vol 5|Informaciones matrimoniales- Matrimonios parroquiales-abr 1947—ago 1959|
107554199|107554199|107554199_000001|Matrimonios_1_8 ene. 1897–9 jun. 1909,Vol 1 - DGS(107554199)|Matrimonios_1_8 ene. 1897–9 jun. 1909,Vol 1 - DGS(107554199)|ES|Español|1909|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-ene 1897—jun 1909|
107554200|107554200|107554200_000001|Matrimonios_2_18 mar. 1918–15 abr. 1939,Vol 2 - DGS(107554200)|Matrimonios_2_18 mar. 1918–15 abr. 1939,Vol 2 - DGS(107554200)|ES|Español|1939|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-mar 1918—abr 1939|
107554201|107554201|107554201_000001|Matrimonios_2_20 may. 1945–22 jun. 1959,Vol 2 - DGS(107554201)|Matrimonios_2_20 may. 1945–22 jun. 1959,Vol 2 - DGS(107554201)|ES|Español|1959|San Lucas, Layo, Layo, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-mar 1945—jun 1959|
107554202|107554202|107554202_000001|Matrimonios_3_5 abr. 1942–15 ago. 1949,Vol 3 - DGS(107554202)|Matrimonios_3_5 abr. 1942–15 ago. 1949,Vol 3 - DGS(107554202)|ES|Español|1948|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-abr 1942—ago 1948|
107554203|107554203|107554203_000001|Matrimonios_4_5 abr. 1939–24 ago. 1947,Vol 4 - DGS(107554203)|Matrimonios_4_5 abr. 1939–24 ago. 1947,Vol 4 - DGS(107554203)|ES|Español|1947|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 4|Matrimonios parroquiales-ago 1939—abr 1947|
107554204|107554204|107554204_000001|Matrimonios_2_12 jun. 1909–24 ago. 1930,Vol 2 - DGS(107554204)|Matrimonios_2_12 jun. 1909–24 ago. 1930,Vol 2 - DGS(107554204)|ES|Español|1930|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-jun 1909—ago 1930|
107554205|107554205|107554205_000001|Matrimonios_5_12 ene. 1953–3 abr. 1955,Vol 5 - DGS(107554205)|Matrimonios_5_12 ene. 1953–3 abr. 1955,Vol 5 - DGS(107554205)|ES|Español|1955|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 5|Matrimonios parroquiales-ene 1953—abr 1955|
107554206|107554206|107554206_000001|Matrimonios_3_30 nov. 1931–23 ago. 1939,Vol 3 - DGS(107554206)|Matrimonios_3_30 nov. 1931–23 ago. 1939,Vol 3 - DGS(107554206)|ES|Español|1939|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-nov 1931—ago 1939|
107554207|107554207|107554207_000001|Expedientes Matrimoniales_S/N_16 jul. 1942–15 nov. 1945,S/N - DGS(107554207)|Expedientes Matrimoniales_S/N_16 jul. 1942–15 nov. 1945,S/N - DGS(107554207)|ES|Español|1945|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jul 1942—dic 1945|
107554208|107554208|107554208_000001|Expedientes Matrimoniales_S/N_9 jul. 1946–8 abr. 1956,S/N - DGS(107554208)|Expedientes Matrimoniales_S/N_9 jul. 1946–8 abr. 1956,S/N - DGS(107554208)|ES|Español|1957|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Expedientes matrimoniales|S/N|Expedientes matrimoniales-jul 1946—mar 1957|
107554209|107554209|107554209_000001|Expedientes Matrimoniales_S/N_14 ago.–14 dic. 2014,S/N - DGS(107554209)|Expedientes Matrimoniales_S/N_14 ago.–14 dic. 2014,S/N - DGS(107554209)|ES|Español|2014|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jul 2014—dic 2014|
107554210|107554210|107554210_000001|Expedientes Matrimoniales_S/N_1–16 ago. 2015,S/N - DGS(107554210)|Expedientes Matrimoniales_S/N_1–16 ago. 2015,S/N - DGS(107554210)|ES|Español|2015|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jul 2015—ago 2015|
107554211|107554211|107554211_000001|Expedientes Matrimoniales_S/N_3 ago.–8 dic. 2016,S/N - DGS(107554211)|Expedientes Matrimoniales_S/N_3 ago.–8 dic. 2016,S/N - DGS(107554211)|ES|Español|2016|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jul 2016—nov 2016|
107554212|107554212|107554212_000001|Expedientes Matrimoniales_S/N_16 jul. 2017–7 sep. 2019,S/N - DGS(107554212)|Expedientes Matrimoniales_S/N_16 jul. 2017–7 sep. 2019,S/N - DGS(107554212)|ES|Español|2019|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jul 2017—ago 2019|
107554213|107554213|107554213_000001|Defunciones_4_4 may. 1941–18 feb. 1957,Vol 4 - DGS(107554213)|Defunciones_4_4 may. 1941–18 feb. 1957,Vol 4 - DGS(107554213)|ES|Español|1957|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Defunciones parroquiales|Vol 4|Defunciones parroquiales-may 1941—feb 1957|
107554214|107554214|107554214_000001|Defunciones_1_6 feb. 1898–10 oct. 1925,Vol 1 - DGS(107554214)|Defunciones_1_6 feb. 1898–10 oct. 1925,Vol 1 - DGS(107554214)|ES|Español|1923|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Defunciones parroquiales|Vol 1|Defunciones parroquiales-feb 1898—oct 1923|
107554215|107554215|107554215_000001|Defunciones_S/N_20 may. 1948–7 oct. 1956,S/N - DGS(107554215)|Defunciones_S/N_20 may. 1948–7 oct. 1956,S/N - DGS(107554215)|ES|Español|1956|San Lucas, Layo, Layo, Canas, Cusco, Perú|Defunciones parroquiales|S/N|Defunciones parroquiales-may 1948—oct 1956|
107554216|107554216|107554216_000001|Defunciones_2_9 jul. 1917–23 mar. 1931,Vol 2 - DGS(107554216)|Defunciones_2_9 jul. 1917–23 mar. 1931,Vol 2 - DGS(107554216)|ES|Español|1931|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Defunciones parroquiales|Vol 2|Defunciones parroquiales-jul 1917—may 1931|
107554217|107554217|107554217_000001|Defunciones_2_10 ene. 1916–24 dic. 1931,Vol 2 - DGS(107554217)|Defunciones_2_10 ene. 1916–24 dic. 1931,Vol 2 - DGS(107554217)|ES|Español|1931|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Defunciones parroquiales|Vol 2|Defunciones parroquiales-1916—1931|
107554218|107554218|107554218_000001|Defunciones_3_1 ene. 1932–12 abr. 1941,Vol 3 - DGS(107554218)|Defunciones_3_1 ene. 1932–12 abr. 1941,Vol 3 - DGS(107554218)|ES|Español|1941|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Bautismos- Defunciones parroquiales|Vol 3|Bautismos- Defunciones parroquiales-ene 1932—abr 1941|
107554219|107554219|107554219_000001|Expedientes de Rectificación_S/N_aprox. ago. 2008–aprox. dic. 2019,S/N - DGS(107554219)|Expedientes de Rectificación_S/N_aprox. ago. 2008–aprox. dic. 2019,S/N - DGS(107554219)|ES|Español|2019|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Expedientes para la inscripción de bautismos|S/N|Expedientes para la inscripción de bautismos-jul 2015—dic 2019|
107554220|107554220|107554220_000001|Expedientes de Rectificación_S/N_aprox. sep. 2014–aprox. nov. 2019,S/N - DGS(107554220)|Expedientes de Rectificación_S/N_aprox. sep. 2014–aprox. nov. 2019,S/N - DGS(107554220)|ES|Español|2019|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Rectificaciones de bautismos|S/N|Rectificaciones de bautismos-sept 2014—nov 2019|
107554221|107554221|107554221_000001|Confirmaciones_1_27 nov. 2019,Vol 1 - DGS(107554221)|Confirmaciones_1_27 nov. 2019,Vol 1 - DGS(107554221)|ES|Español|2019|Santiago Apóstol, Totora, Livitaca, Chumbivilcas, Cusco, Perú|Confirmaciones|Vol 1|Confirmaciones-2019|
107554222|107554222|107554222_000001|Bautismos_38_24 sep. 1979–9 abr. 1985,Vol 38 - DGS(107554222)|Bautismos_38_24 sep. 1979–9 abr. 1985,Vol 38 - DGS(107554222)|ES|Español|1985|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Bautismos|Vol 38|Bautismos-sept 1979—abr 1985|
107554223|107554223|107554223_000001|Expedientes Matrimoniales_S/N_aprox. ene. 2014–aprox. dic. 2014,S/N - DGS(107554223)|Expedientes Matrimoniales_S/N_aprox. ene. 2014–aprox. dic. 2014,S/N - DGS(107554223)|ES|Español|2014|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-ene 2014—oct 2014|
107554224|107554224|107554224_000001|Expedientes Matrimoniales_S/N_aprox. ene. 2020–aprox. ene. 2020,S/N - DGS(107554224)|Expedientes Matrimoniales_S/N_aprox. ene. 2020–aprox. ene. 2020,S/N - DGS(107554224)|ES|Español|2020|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-2020|
107554225|107554225|107554225_000001|Expedientes Matrimoniales_S/N_aprox. jul. 2004–aprox. dic. 2004,S/N - DGS(107554225)|Expedientes Matrimoniales_S/N_aprox. jul. 2004–aprox. dic. 2004,S/N - DGS(107554225)|ES|Español|2004|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jul 2004—dic 2004|
107554226|107554226|107554226_000001|Expedientes Matrimoniales_S/N_aprox. feb. 2005–aprox. oct. 2005,S/N - DGS(107554226)|Expedientes Matrimoniales_S/N_aprox. feb. 2005–aprox. oct. 2005,S/N - DGS(107554226)|ES|Español|2005|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-mar 2005—oct 2005|
107554227|107554227|107554227_000001|Expedientes Matrimoniales_S/N_aprox. jul. 2006–aprox. nov. 2006,S/N - DGS(107554227)|Expedientes Matrimoniales_S/N_aprox. jul. 2006–aprox. nov. 2006,S/N - DGS(107554227)|ES|Español|2006|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jul 2006—nov 2006|
107554228|107554228|107554228_000001|Expedientes Matrimoniales_S/N_aprox. abr. 2007–aprox. nov. 2007,S/N - DGS(107554228)|Expedientes Matrimoniales_S/N_aprox. abr. 2007–aprox. nov. 2007,S/N - DGS(107554228)|ES|Español|2007|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-abr 2007—nov 2007|
107554229|107554229|107554229_000001|Expedientes Matrimoniales_S/N_aprox. ene. 2008–dic. 2008,S/N - DGS(107554229)|Expedientes Matrimoniales_S/N_aprox. ene. 2008–dic. 2008,S/N - DGS(107554229)|ES|Español|2008|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-2008|
107554230|107554230|107554230_000001|Expedientes Matrimoniales_S/N_aprox. mar. 2009–aprox. dic. 2009,S/N - DGS(107554230)|Expedientes Matrimoniales_S/N_aprox. mar. 2009–aprox. dic. 2009,S/N - DGS(107554230)|ES|Español|2009|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-mar 2009—oct 2009|
107554231|107554231|107554231_000001|Expedientes Matrimoniales_S/N_aprox. jul. 2010–aprox. dic. 2010,S/N - DGS(107554231)|Expedientes Matrimoniales_S/N_aprox. jul. 2010–aprox. dic. 2010,S/N - DGS(107554231)|ES|Español|2010|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jul 2010—dic 2010|
107554232|107554232|107554232_000001|Expedientes Matrimoniales_S/N_aprox. ene. 2011–aprox. dic. 2011,S/N - DGS(107554232)|Expedientes Matrimoniales_S/N_aprox. ene. 2011–aprox. dic. 2011,S/N - DGS(107554232)|ES|Español|2011|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-2011|
107554233|107554233|107554233_000001|Expedientes Matrimoniales_S/N_aprox. ene. 2012–aprox. dic. 2012,S/N - DGS(107554233)|Expedientes Matrimoniales_S/N_aprox. ene. 2012–aprox. dic. 2012,S/N - DGS(107554233)|ES|Español|2012|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-2012|
107554234|107554234|107554234_000001|Expedientes Matrimoniales_S/N_aprox. jul. 2013–aprox. dic. 2013,S/N - DGS(107554234)|Expedientes Matrimoniales_S/N_aprox. jul. 2013–aprox. dic. 2013,S/N - DGS(107554234)|ES|Español|2013|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-feb 2013—oct 2013|
107554235|107554235|107554235_000001|Expedientes de Rectificación_S/N_aprox. ene. 2020–aprox. ene. 2020,S/N - DGS(107554235)|Expedientes de Rectificación_S/N_aprox. ene. 2020–aprox. ene. 2020,S/N - DGS(107554235)|ES|Español|2020|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Rectificaciones de bautismos|S/N|Rectificaciones de bautismos-ene 2020|
107554236|107554236|107554236_000001|Expedientes de Rectificación_S/N_aprox. ene. 2016–aprox. dic. 2016,S/N - DGS(107554236)|Expedientes de Rectificación_S/N_aprox. ene. 2016–aprox. dic. 2016,S/N - DGS(107554236)|ES|Español|2016|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Rectificaciones de bautismos|S/N|Rectificaciones de bautismos-ene 2016—nov 2016|
107554237|107554237|107554237_000001|Expedientes de Rectificación_S/N_aprox. feb. 2019–aprox. dic. 2019,S/N - DGS(107554237)|Expedientes de Rectificación_S/N_aprox. feb. 2019–aprox. dic. 2019,S/N - DGS(107554237)|ES|Español|2019|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Rectificaciones de bautismos|S/N|Rectificaciones de bautismos-2019|
107554238|107554238|107554238_000001|Expedientes Matrimoniales_S/N_aprox. 10 jun. 2006–aprox. 1 sep. 2013,S/N - DGS(107554238)|Expedientes Matrimoniales_S/N_aprox. 10 jun. 2006–aprox. 1 sep. 2013,S/N - DGS(107554238)|ES|Español|2013|San Lucas, Layo, Layo, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-jun 2006—sept 2013|
107554268|107554268|107554268_000001|Bautismos_15_15 ago. 1999–25 dic. 2005,Vol 15 - DGS(107554268)|Bautismos_15_15 ago. 1999–25 dic. 2005,Vol 15 - DGS(107554268)|ES|Español|2005|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Bautismos|Vol 15|Bautismos-ago 1999—dic 2005|
107554269|107554269|107554269_000001|Bautismos_16_1 ene. 2006–16 feb. 2020,Vol 16 - DGS(107554269)|Bautismos_16_1 ene. 2006–16 feb. 2020,Vol 16 - DGS(107554269)|ES|Español|2020|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Bautismos|Vol 16|Bautismos-ene 2006—feb 2020|
107554270|107554270|107554270_000001|Bautismos_1_15 sep. 1996–25 dic. 2007,Vol 1 - DGS(107554270)|Bautismos_1_15 sep. 1996–25 dic. 2007,Vol 1 - DGS(107554270)|ES|Español|2007|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Bautismos|Vol 1|Bautismos-sept 1996—dic 2007|
107554271|107554271|107554271_000001|Bautismos_II_12 ene. 2008–15 feb. 2020,II - DGS(107554271)|Bautismos_II_12 ene. 2008–15 feb. 2020,II - DGS(107554271)|ES|Español|2020|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Bautismos|II|Bautismos-ene 2008—feb 2020|
107554272|107554272|107554272_000001|Bautismos_18_1 ene. 2006–20 oct. 2019,Vol 18 - DGS(107554272)|Bautismos_18_1 ene. 2006–20 oct. 2019,Vol 18 - DGS(107554272)|ES|Español|2020|San Lucas, Layo, Layo, Canas, Cusco, Perú|Bautismos|Vol 18|Bautismos-ene 2006—feb 2020|
107554273|107554273|107554273_000001|Bautismos_S/N_10 sep. 1915–11 sep. 1996,S/N - DGS(107554273)|Bautismos_S/N_10 sep. 1915–11 sep. 1996,S/N - DGS(107554273)|ES|Español|1996|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Bautismos|S/N|Bautismos-sept 1915—sept 1996|
107554274|107554274|107554274_000001|Bautismos_S/N_10 jun. 1988–6 may. 2001,S/N - DGS(107554274)|Bautismos_S/N_10 jun. 1988–6 may. 2001,S/N - DGS(107554274)|ES|Español|2001|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Índices de bautismos|S/N|Índices de bautismos-jun 1988—may 2001|
107554275|107554275|107554275_000001|Confirmaciones_II_9 sep. 1962–15 jul. 1988,II - DGS(107554275)|Confirmaciones_II_9 sep. 1962–15 jul. 1988,II - DGS(107554275)|ES|Español|2014|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Confirmaciones|II|Confirmaciones-sept 1962—ago 2014|
107554276|107554276|107554276_000001|Confirmaciones_S/N_5 dic. 2004–9 nov. 2019,S/N - DGS(107554276)|Confirmaciones_S/N_5 dic. 2004–9 nov. 2019,S/N - DGS(107554276)|ES|Español|2019|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Confirmaciones|S/N|Confirmaciones-dic 2004—nov 2019|
107554277|107554277|107554277_000001|Confirmaciones_S/N_25 nov. 2013–3 nov. 2019,S/N - DGS(107554277)|Confirmaciones_S/N_25 nov. 2013–3 nov. 2019,S/N - DGS(107554277)|ES|Español|2019|San Lucas, Layo, Layo, Canas, Cusco, Perú|Confirmaciones|S/N|Confirmaciones-nov 2013—nov 2019|
107554278|107554278|107554278_000001|Matrimonios_1_14 feb. 1901–25 jul. 1945,Vol 1 - DGS(107554278)|Matrimonios_1_14 feb. 1901–25 jul. 1945,Vol 1 - DGS(107554278)|ES|Español|1945|San Lucas, Layo, Layo, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-feb 1901—jul 1945|
107554279|107554279|107554279_000001|Matrimonios_6_aprox. 17 abr. 1960–15 sep. 1989,Vol 6 - DGS(107554279)|Matrimonios_6_aprox. 17 abr. 1960–15 sep. 1989,Vol 6 - DGS(107554279)|ES|Español|1989|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 6|Matrimonios parroquiales-mar 1960—sept 1989|
107554280|107554280|107554280_000001|Matrimonios_7_15 sep. 1989–7 sep. 2019,Vol 7 - DGS(107554280)|Matrimonios_7_15 sep. 1989–7 sep. 2019,Vol 7 - DGS(107554280)|ES|Español|2019|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 7|Matrimonios parroquiales-sept 1989—sept 2019|
107554281|107554281|107554281_000001|Matrimonios_1_17 ago. 1996–31 ago. 2019,Vol 1 - DGS(107554281)|Matrimonios_1_17 ago. 1996–31 ago. 2019,Vol 1 - DGS(107554281)|ES|Español|2019|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-ago 1996—ago 2019|
107554282|107554282|107554282_000001|Matrimonios_S/N_22 jun. 2011–25 ago. 2018,S/N - DGS(107554282)|Matrimonios_S/N_22 jun. 2011–25 ago. 2018,S/N - DGS(107554282)|ES|Español|2018|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Matrimonios parroquiales|S/N|Matrimonios parroquiales-jun 2011—ago 2018|
107554283|107554283|107554283_000001|Matrimonios_1_8 feb. 1880–16 ago. 1906,Vol 1 - DGS(107554283)|Matrimonios_1_8 feb. 1880–16 ago. 1906,Vol 1 - DGS(107554283)|ES|Español|1906|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-feb 1880—ago 1906|
107554284|107554284|107554284_000001|Expedientes Matrimoniales_S/N_aprox. 26 mar. 2006–aprox. 8 sep. 2013,S/N - DGS(107554284)|Expedientes Matrimoniales_S/N_aprox. 26 mar. 2006–aprox. 8 sep. 2013,S/N - DGS(107554284)|ES|Español|2013|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-mar 2006—sept 2013|
107554285|107554285|107554285_000001|Expedientes Matrimoniales_S/N_7 oct. 2017–15 oct. 2018,S/N - DGS(107554285)|Expedientes Matrimoniales_S/N_7 oct. 2017–15 oct. 2018,S/N - DGS(107554285)|ES|Español|2018|San Lucas, Layo, Layo, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-oct 2014—oct 2018|
107554286|107554286|107554286_000001|Expedientes Matrimoniales_S/N_12 may.–1 sep. 2018,S/N - DGS(107554286)|Expedientes Matrimoniales_S/N_12 may.–1 sep. 2018,S/N - DGS(107554286)|ES|Español|2018|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-may 2018—ago 2018|
107554287|107554287|107554287_000001|Expedientes Matrimoniales_S/N_aprox. feb. 1979–aprox. nov. 1979,S/N - DGS(107554287)|Expedientes Matrimoniales_S/N_aprox. feb. 1979–aprox. nov. 1979,S/N - DGS(107554287)|ES|Español|1979|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-feb 1979—nov 1979|
107554288|107554288|107554288_000001|Expedientes Matrimoniales_S/N_aprox. feb. 1978–aprox. nov. 1978,S/N - DGS(107554288)|Expedientes Matrimoniales_S/N_aprox. feb. 1978–aprox. nov. 1978,S/N - DGS(107554288)|ES|Español|1978|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-feb 1978—nov 1978|
107554289|107554289|107554289_000001|Expedientes Matrimoniales_S/N_aprox. feb. 1977–aprox. nov. 1977,S/N - DGS(107554289)|Expedientes Matrimoniales_S/N_aprox. feb. 1977–aprox. nov. 1977,S/N - DGS(107554289)|ES|Español|1977|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-feb 1977—nov 1977|
107554290|107554290|107554290_000001|Expedientes Matrimoniales_S/N_aprox. feb. 1976–aprox. nov. 1976,S/N - DGS(107554290)|Expedientes Matrimoniales_S/N_aprox. feb. 1976–aprox. nov. 1976,S/N - DGS(107554290)|ES|Español|1976|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-feb 1976—nov 1976|
107554291|107554291|107554291_000001|Expedientes Matrimoniales_S/N_aprox. feb. 1975–aprox. nov. 1975,S/N - DGS(107554291)|Expedientes Matrimoniales_S/N_aprox. feb. 1975–aprox. nov. 1975,S/N - DGS(107554291)|ES|Español|1975|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Informaciones matrimoniales|S/N|Informaciones matrimoniales-feb 1975—nov 1975|
