uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
112227853|112227853|112227853_000001|Bautismos 1940 - DGS(112227853)|Bautismos 1940 - DGS(112227853)|ES|Español|1940/1940|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|57|Bautizo
112227957|112227957|112227957_000001|Bautismos 1939 - DGS(112227957)|Bautismos 1939 - DGS(112227957)|ES|Español|1939/1939|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|56|Bautizo
112228184|112228184|112228184_000001|Bautismos 1939 - DGS(112228184)|Bautismos 1939 - DGS(112228184)|ES|Español|1939/1939|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|55|Bautizo
112228237|112228237|112228237_000001|Bautismos 1938 - DGS(112228237)|Bautismos 1938 - DGS(112228237)|ES|Español|1938/1938|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|54|Bautizo
112228434|112228434|112228434_000001|Bautismos 1938 - DGS(112228434)|Bautismos 1938 - DGS(112228434)|ES|Español|1938/1938|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|53|Bautizo
112228626|112228626|112228626_000001|Bautismos 1937 - DGS(112228626)|Bautismos 1937 - DGS(112228626)|ES|Español|1937/1937|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|52|Bautizo
112228888|112228888|112228888_000001|Bautismos 1937 - DGS(112228888)|Bautismos 1937 - DGS(112228888)|ES|Español|1937/1937|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|51|Bautizo
112229565|112229565|112229565_000001|Bautismos 1936 - DGS(112229565)|Bautismos 1936 - DGS(112229565)|ES|Español|1936/1936|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|50|Bautizo
112230225|112230225|112230225_000001|Bautismos 1935 - DGS(112230225)|Bautismos 1935 - DGS(112230225)|ES|Español|1935/1935|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|49|Bautizo
112230485|112230485|112230485_000001|Bautismos 1933 - DGS(112230485)|Bautismos 1933 - DGS(112230485)|ES|Español|1933/1933|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|48|Bautizo
112230626|112230626|112230626_000001|Bautismos 1932 - DGS(112230626)|Bautismos 1932 - DGS(112230626)|ES|Español|1932/1932|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|47|Bautizo
112230698|112230698|112230698_000001|Bautismos 1931 - DGS(112230698)|Bautismos 1931 - DGS(112230698)|ES|Español|1931/1931|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|46|Bautizo
112230798|112230798|112230798_000001|Bautismos 1930 - DGS(112230798)|Bautismos 1930 - DGS(112230798)|ES|Español|1930/1930|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|45|Bautizo
112230850|112230850|112230850_000001|Bautismos 1930 - DGS(112230850)|Bautismos 1930 - DGS(112230850)|ES|Español|1930/1930|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|44|Bautizo
112230971|112230971|112230971_000001|Bautismos 1929 - DGS(112230971)|Bautismos 1929 - DGS(112230971)|ES|Español|1929/1929|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|43|Bautizo
112231003|112231003|112231003_000001|Bautismos 1927 - DGS(112231003)|Bautismos 1927 - DGS(112231003)|ES|Español|1927/1927|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|42|Bautizo
112231053|112231053|112231053_000001|Bautismos 1926 - DGS(112231053)|Bautismos 1926 - DGS(112231053)|ES|Español|1926/1926|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|41|Bautizo
112231084|112231084|112231084_000001|Bautismos 1925 - DGS(112231084)|Bautismos 1925 - DGS(112231084)|ES|Español|1925/1925|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|40|Bautizo
112231112|112231112|112231112_000001|Bautismos 1925 - DGS(112231112)|Bautismos 1925 - DGS(112231112)|ES|Español|1925/1925|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|39|Bautizo
112231367|112231367|112231367_000001|Bautismos 1924 - DGS(112231367)|Bautismos 1924 - DGS(112231367)|ES|Español|1924/1924|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|38|Bautizo
112231568|112231568|112231568_000001|Bautismos 1917 - DGS(112231568)|Bautismos 1917 - DGS(112231568)|ES|Español|1917/1917|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|32|Bautizo
112231685|112231685|112231685_000001|Bautismos 1816 - DGS(112231685)|Bautismos 1816 - DGS(112231685)|ES|Español|1816/1816|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|31|Bautizo
112232135|112232135|112232135_000001|Bautismos 1914 - DGS(112232135)|Bautismos 1914 - DGS(112232135)|ES|Español|1914/1914|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|30|Bautizo
112236623|112236623|112236623_000001|Bautismos 1908 - DGS(112236623)|Bautismos 1908 - DGS(112236623)|ES|Español|1908/1908|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|28|Bautizo
112236923|112236923|112236923_000001|Bautismos 1905 - DGS(112236923)|Bautismos 1905 - DGS(112236923)|ES|Español|1905/1905|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|27|Bautizo
112237480|112237480|112237480_000001|Bautismos 1900 - DGS(112237480)|Bautismos 1900 - DGS(112237480)|ES|Español|1900/1900|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|26|Bautizo
112238152|112238152|112238152_000001|Bautismos 1896 - DGS(112238152)|Bautismos 1896 - DGS(112238152)|ES|Español|1896/1896|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|25|Bautizo
112238492|112238492|112238492_000001|Bautismos 1892 - DGS(112238492)|Bautismos 1892 - DGS(112238492)|ES|Español|1892/1892|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|24|Bautizo
112239294|112239294|112239294_000001|Bautismos 1888 - DGS(112239294)|Bautismos 1888 - DGS(112239294)|ES|Español|1888/1888|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|23|Bautizo
112239363|112239363|112239363_000001|Bautismos 1883 - DGS(112239363)|Bautismos 1883 - DGS(112239363)|ES|Español|1883/1883|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|22|Bautizo
112239597|112239597|112239597_000001|Bautismos 1882 - DGS(112239597)|Bautismos 1882 - DGS(112239597)|ES|Español|1882/1882|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|21|Bautizo
112239740|112239740|112239740_000001|Bautismos 1879 - DGS(112239740)|Bautismos 1879 - DGS(112239740)|ES|Español|1879/1879|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|20|Bautizo
112240155|112240155|112240155_000001|Bautismos 1878 - DGS(112240155)|Bautismos 1878 - DGS(112240155)|ES|Español|1878/1878|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|19|Bautizo
112240321|112240321|112240321_000001|Bautismos 1877 - DGS(112240321)|Bautismos 1877 - DGS(112240321)|ES|Español|1877/1877|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|18|Bautizo
112240392|112240392|112240392_000001|Informaciones matrimoniales 1970 - DGS(112240392)|Informaciones matrimoniales 1970 - DGS(112240392)|ES|Español|1970/1970|Santa Rosa, Callao, Callao, Perú|Matrimonio|9-16|Matrimonio
112240506|112240506|112240506_000001|Informaciones matrimoniales 1969 - DGS(112240506)|Informaciones matrimoniales 1969 - DGS(112240506)|ES|Español|1969/1969|Santa Rosa, Callao, Callao, Perú|Matrimonio|8-16|Matrimonio
