uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
106151397|106151397|106151397_000001|Confirmaciones_1_22 dic 2002–16 dic 2018,Vol 1 - DGS(106151397)|Confirmaciones_1_22 dic 2002–16 dic 2018,Vol 1 - DGS(106151397)|ES|Español|2018|Nuestra Señora de la Natividad, Tacna, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-2002—2018|
106165351|106165351|106165351_000001|Bautismos_1_5 oct 1975–4 oct 1980,Vol 1 - DGS(106165351)|Bautismos_1_5 oct 1975–4 oct 1980,Vol 1 - DGS(106165351)|ES|Español|1980|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-1975—1980|
106165352|106165352|106165352_000001|Bautismos_2_8 oct 1980–12 abr 1982,Vol 2 - DGS(106165352)|Bautismos_2_8 oct 1980–12 abr 1982,Vol 2 - DGS(106165352)|ES|Español|1982|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-1980—1982|
106165353|106165353|106165353_000001|Bautismos_3_12 dic 1982–12 mar 1984,Vol 3 - DGS(106165353)|Bautismos_3_12 dic 1982–12 mar 1984,Vol 3 - DGS(106165353)|ES|Español|1984|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-1982—1984|
106165354|106165354|106165354_000001|Bautismos_3_10 mar 1984–15 jul 1985,Vol 3 - DGS(106165354)|Bautismos_3_10 mar 1984–15 jul 1985,Vol 3 - DGS(106165354)|ES|Español|1985|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-1984—1985|
106165355|106165355|106165355_000001|Bautismos_5_13 jul 1985–23 may 1987,Vol 5 - DGS(106165355)|Bautismos_5_13 jul 1985–23 may 1987,Vol 5 - DGS(106165355)|ES|Español|1987|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 5|Bautismos-1985—1987|
106165356|106165356|106165356_000001|Bautismos_6_20 may 1987–6 may 1989,Vol 6 - DGS(106165356)|Bautismos_6_20 may 1987–6 may 1989,Vol 6 - DGS(106165356)|ES|Español|1989|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 6|Bautismos-1987—1989|
106165357|106165357|106165357_000001|Bautismos_7_6 may 1989–24 dic 1990,Vol 7 - DGS(106165357)|Bautismos_7_6 may 1989–24 dic 1990,Vol 7 - DGS(106165357)|ES|Español|1990|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 7|Bautismos-1989—1990|
106165358|106165358|106165358_000001|Bautismos_8_29 dic 1990–28 ago 1993,Vol 8 - DGS(106165358)|Bautismos_8_29 dic 1990–28 ago 1993,Vol 8 - DGS(106165358)|ES|Español|1993|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 8|Bautismos-1990—1993|
106165359|106165359|106165359_000001|Bautismos_9_29 ago 1993–10 ene 1995,Vol 9 - DGS(106165359)|Bautismos_9_29 ago 1993–10 ene 1995,Vol 9 - DGS(106165359)|ES|Español|1994|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 9|Bautismos-1993—1994|
106165360|106165360|106165360_000001|Bautismos_9-A_5 sep 1978–5 dic 1986,9-A - DGS(106165360)|Bautismos_9-A_5 sep 1978–5 dic 1986,9-A - DGS(106165360)|ES|Español|1987|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|9-A|Bautismos-sept 1978—dic 1987|
106165361|106165361|106165361_000001|Bautismos_1_25 mar 1985–4 may 1991,Vol 1 - DGS(106165361)|Bautismos_1_25 mar 1985–4 may 1991,Vol 1 - DGS(106165361)|ES|Español|1991|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-1985—1991|
106165362|106165362|106165362_000001|Bautismos_2_4 may 1991–29 jul 1995,Vol 2 - DGS(106165362)|Bautismos_2_4 may 1991–29 jul 1995,Vol 2 - DGS(106165362)|ES|Español|1995|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-1991—1995|
106165363|106165363|106165363_000001|Bautismos_3_29 jul 1995–20 mar 1999,Vol 3 - DGS(106165363)|Bautismos_3_29 jul 1995–20 mar 1999,Vol 3 - DGS(106165363)|ES|Español|1999|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-jul 1995—mar 1999|
106165364|106165364|106165364_000001|Bautismos_4_20 mar 1999–23 mar 2002,Vol 4 - DGS(106165364)|Bautismos_4_20 mar 1999–23 mar 2002,Vol 4 - DGS(106165364)|ES|Español|2002|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 4|Bautismos-1999—2002|
106165365|106165365|106165365_000001|Bautismos_5_23 mar 2002–24 dic 2005,Vol 5 - DGS(106165365)|Bautismos_5_23 mar 2002–24 dic 2005,Vol 5 - DGS(106165365)|ES|Español|2005|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 5|Bautismos-2002—2005|
106165366|106165366|106165366_000001|Bautismos_6_31 dic 2005–12 jul 2008,Vol 6 - DGS(106165366)|Bautismos_6_31 dic 2005–12 jul 2008,Vol 6 - DGS(106165366)|ES|Español|2005|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 6|Bautismos-31 dic 2005|
106165367|106165367|106165367_000001|Bautismos_7_24 feb 2008–24 dic 2009,Vol 7 - DGS(106165367)|Bautismos_7_24 feb 2008–24 dic 2009,Vol 7 - DGS(106165367)|ES|Español|2009|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 7|Bautismos-2008—2009|
106165368|106165368|106165368_000001|Bautismos_8_24 dic 2009–18 jun 2011,Vol 8 - DGS(106165368)|Bautismos_8_24 dic 2009–18 jun 2011,Vol 8 - DGS(106165368)|ES|Español|2011|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 8|Bautismos-2009—2011|
106165369|106165369|106165369_000001|Bautismos_9_25 jun 2011–9 jun 2013,Vol 9 - DGS(106165369)|Bautismos_9_25 jun 2011–9 jun 2013,Vol 9 - DGS(106165369)|ES|Español|2013|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 9|Bautismos-2011—2013|
106165370|106165370|106165370_000001|Bautismos_10_15 jun 2013–28 nov 2015,Vol 10 - DGS(106165370)|Bautismos_10_15 jun 2013–28 nov 2015,Vol 10 - DGS(106165370)|ES|Español|2015|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 10|Bautismos-2013—2015|
106165371|106165371|106165371_000001|Bautismos_10_28 nov 2015–12 ene 2019,Vol 10 - DGS(106165371)|Bautismos_10_28 nov 2015–12 ene 2019,Vol 10 - DGS(106165371)|ES|Español|2019|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 10|Bautismos-nov 2015—ene 2019|
106165372|106165372|106165372_000001|Bautismos_1_15 jun 2001–5 dic 2015,Vol 1 - DGS(106165372)|Bautismos_1_15 jun 2001–5 dic 2015,Vol 1 - DGS(106165372)|ES|Español|2015|Divina Misericordia, 28 de Agosto, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-jun 2001—dic 2015|
106165373|106165373|106165373_000001|Bautismos_2_28 dic 2015–15 dic 2018,Vol 2 - DGS(106165373)|Bautismos_2_28 dic 2015–15 dic 2018,Vol 2 - DGS(106165373)|ES|Español|2018|Divina Misericordia, 28 de Agosto, Ciudad Nueva, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-dic 2015—dic 2018|
106165374|106165374|106165374_000001|Confirmaciones_2_19 nov 1995–11 dic 2010,Vol 2 - DGS(106165374)|Confirmaciones_2_19 nov 1995–11 dic 2010,Vol 2 - DGS(106165374)|ES|Español|2001|San Martín de Porres, Tacna, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-19 nov 1995—28 feb 2001|
106165375|106165375|106165375_000001|Confirmaciones_2_6 ene 2002–29 dic 2012,Vol 2 - DGS(106165375)|Confirmaciones_2_6 ene 2002–29 dic 2012,Vol 2 - DGS(106165375)|ES|Español|2012|San Martín de Porres, Tacna, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-6 ene 2002—29 dic 2012|
106165376|106165376|106165376_000001|Confirmaciones_3_15 oct 1982–29 dic 2018,3 (Las imágenes están fuera de orden) - DGS(106165376)|Confirmaciones_3_15 oct 1982–29 dic 2018,3 (Las imágenes están fuera de orden) - DGS(106165376)|ES|Español|2016|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Confirmaciones|3 (Las imágenes están fuera de orden)|Confirmaciones-1982—2016|
106165377|106165377|106165377_000001|Confirmaciones_1_8 dic 1982–10 dic 1993,Vol 1 - DGS(106165377)|Confirmaciones_1_8 dic 1982–10 dic 1993,Vol 1 - DGS(106165377)|ES|Español|1993|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-1982—1993|
106165378|106165378|106165378_000001|Confirmaciones_2_4 ago 1989–14 nov 1997,Vol 2 - DGS(106165378)|Confirmaciones_2_4 ago 1989–14 nov 1997,Vol 2 - DGS(106165378)|ES|Español|1997|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-1989—1997|
106165379|106165379|106165379_000001|Confirmaciones_1_14 mar 1997–7 dic 2003,Vol 1 - DGS(106165379)|Confirmaciones_1_14 mar 1997–7 dic 2003,Vol 1 - DGS(106165379)|ES|Español|2003|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-1991—2003|
106165380|106165380|106165380_000001|Confirmaciones_2_7 dic 2003–27 dic 2010,Vol 2 - DGS(106165380)|Confirmaciones_2_7 dic 2003–27 dic 2010,Vol 2 - DGS(106165380)|ES|Español|2006|Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-2006|
106165381|106165381|106165381_000001|Confirmaciones_3_17 jun 2012–7 ene 2018,Vol 3 - DGS(106165381)|Confirmaciones_3_17 jun 2012–7 ene 2018,Vol 3 - DGS(106165381)|ES|Español|2012|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Confirmaciones|Vol 3|Confirmaciones-2012|
106165382|106165382|106165382_000001|Confirmaciones_3_2011–23 dic 2017,Vol 3 - DGS(106165382)|Confirmaciones_3_2011–23 dic 2017,Vol 3 - DGS(106165382)|ES|Español|2013|Divina Misericordia, 28 de Agosto, Ciudad Nueva, Tacna, Tacna, Perú|Confirmaciones|Vol 3|Confirmaciones-2011—2013|
106165383|106165383|106165383_000001|Matrimonios_2_9 dic 1995–9 ene 2019,Vol 2 - DGS(106165383)|Matrimonios_2_9 dic 1995–9 ene 2019,Vol 2 - DGS(106165383)|ES|Español|2019|San Martín de Porres, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-dic 1995—ene 2019|
106165384|106165384|106165384_000001|Matrimonios_1_22 may 1976–8 jun 1986,Vol 1 - DGS(106165384)|Matrimonios_1_22 may 1976–8 jun 1986,Vol 1 - DGS(106165384)|ES|Español|1986|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-22 may 1976—8 jun 1986|
106165385|106165385|106165385_000001|Matrimonios_2_31 may 1986–19 oct 1991,Vol 2 - DGS(106165385)|Matrimonios_2_31 may 1986–19 oct 1991,Vol 2 - DGS(106165385)|ES|Español|1991|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-31 may 1986—19 oct 1991|
106165386|106165386|106165386_000001|Matrimonios_3_19 oct 1991–26 abr 1994,Vol 3 - DGS(106165386)|Matrimonios_3_19 oct 1991–26 abr 1994,Vol 3 - DGS(106165386)|ES|Español|1994|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-19 oct 1991—26 abr 1994|
106165387|106165387|106165387_000001|Matrimonios_1_27 jul 1985–24 jun 2000,Vol 1 - DGS(106165387)|Matrimonios_1_27 jul 1985–24 jun 2000,Vol 1 - DGS(106165387)|ES|Español|2000|Alto de La Alianza, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-1985—2000|
106165388|106165388|106165388_000001|Matrimonios_2_15 jul 2000–27 dic 2014,Vol 2 - DGS(106165388)|Matrimonios_2_15 jul 2000–27 dic 2014,Vol 2 - DGS(106165388)|ES|Español|2014|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-jul 2000—dic 2014|
106165389|106165389|106165389_000001|Matrimonios_3_27 dic 2014–26 ene 2019,Vol 3 - DGS(106165389)|Matrimonios_3_27 dic 2014–26 ene 2019,Vol 3 - DGS(106165389)|ES|Español|2014|Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-27 dic 2014|
106165390|106165390|106165390_000001|Matrimonios_1_2010–13 oct 2018,Vol 1 - DGS(106165390)|Matrimonios_1_2010–13 oct 2018,Vol 1 - DGS(106165390)|ES|Español|2018|Divina Misericordia, 28 de Agosto, Ciudad Nueva, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-ene 2010—oct 2018|
106165391|106165391|106165391_000001|Bautismos_1_12 ene 2005–18 nov 2012,Vol 1 - DGS(106165391)|Bautismos_1_12 ene 2005–18 nov 2012,Vol 1 - DGS(106165391)|ES|Español|2012|Vista Alegre, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-12 ene 2005—18 nov 2012|
106165392|106165392|106165392_000001|Bautismos_2_18 nov 2012–24 dic 2018,Vol 2 - DGS(106165392)|Bautismos_2_18 nov 2012–24 dic 2018,Vol 2 - DGS(106165392)|ES|Español|2012|Vista Alegre, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-18 nov 2012|
106165393|106165393|106165393_000001|Bautismos_1_23 mar 1969–8 mar 1982,Vol 1 - DGS(106165393)|Bautismos_1_23 mar 1969–8 mar 1982,Vol 1 - DGS(106165393)|ES|Español|1982|Tacna, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-1969—1982|
106165394|106165394|106165394_000001|Confirmaciones_1_7 dic 2003–9 oct 2015,Vol 1 - DGS(106165394)|Confirmaciones_1_7 dic 2003–9 oct 2015,Vol 1 - DGS(106165394)|ES|Español|2007|Vista Alegre, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-7 dic 2007|
106165395|106165395|106165395_000001|Confirmaciones_2_21 dic 2014–21 dic 2018,Vol 2 - DGS(106165395)|Confirmaciones_2_21 dic 2014–21 dic 2018,Vol 2 - DGS(106165395)|ES|Español|2018|Vista Alegre, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-dic 2014—dic 2018|
106165396|106165396|106165396_000001|Matrimonios_1_27 ene 2002–29 dic 2018,Vol 1 - DGS(106165396)|Matrimonios_1_27 ene 2002–29 dic 2018,Vol 1 - DGS(106165396)|ES|Español|2002|Vista Alegre, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-7 ene 2002|
106230967|106230967|106230967_000001|Bautismos_2_4 ene 1981–28 mar 1987,Vol 2 - DGS(106230967)|Bautismos_2_4 ene 1981–28 mar 1987,Vol 2 - DGS(106230967)|ES|Español|1987|San Martín de Porres, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-1982—1987|
106230968|106230968|106230968_000001|Bautismos_3_28 mar 1987–18 oct 2008,Vol 3 - DGS(106230968)|Bautismos_3_28 mar 1987–18 oct 2008,Vol 3 - DGS(106230968)|ES|Español|2008|Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-1987—2008|
106230969|106230969|106230969_000001|Bautismos_4_18 oct 2008–7 sep 2013,Vol 4 - DGS(106230969)|Bautismos_4_18 oct 2008–7 sep 2013,Vol 4 - DGS(106230969)|ES|Español|2013|Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 4|Bautismos-2008—2013|
106230970|106230970|106230970_000001|Bautismos_5_7 sep 2013–24 nov 2018,Vol 5 - DGS(106230970)|Bautismos_5_7 sep 2013–24 nov 2018,Vol 5 - DGS(106230970)|ES|Español|2013|Virgen de Chapi, Chen Chen, Moquegua, Mariscal Nieto, Moquegua, Perú|Bautismos|Vol 5|Bautismos-2013|
106230971|106230971|106230971_000001|Bautismos_6_17 nov 2018–21 ene 2019,6 (Error administrativo 15) - DGS(106230971)|Bautismos_6_17 nov 2018–21 ene 2019,6 (Error administrativo 15) - DGS(106230971)|ES|Español|2019|Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú|Bautismos|6 (Error administrativo 15)|Bautismos-2018—2019|
106230972|106230972|106230972_000001|Bautismos_1_13 feb 1998–30 dic 2000,Vol 1 - DGS(106230972)|Bautismos_1_13 feb 1998–30 dic 2000,Vol 1 - DGS(106230972)|ES|Español|2000|Nuestra Señora de la Candelaria, Para Grande, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-feb 1998—dic 2000|
106230973|106230973|106230973_000001|Bautismos_2_30 dic 2000–18 jun 2005,Vol 2 - DGS(106230973)|Bautismos_2_30 dic 2000–18 jun 2005,Vol 2 - DGS(106230973)|ES|Español|2005|Nuestra Señora de la Candelaria, Para Grande, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-dic 2000—jun 2005|
106230974|106230974|106230974_000001|Bautismos_3_18 jun 2005–12 ene 2008,Vol 3 - DGS(106230974)|Bautismos_3_18 jun 2005–12 ene 2008,Vol 3 - DGS(106230974)|ES|Español|2008|Nuestra Señora de la Candelaria, Para Grande, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-jun 2005—ene 2008|
106230975|106230975|106230975_000001|Bautismos_4_17 nov 2008–9 dic 2012,Vol 4 - DGS(106230975)|Bautismos_4_17 nov 2008–9 dic 2012,Vol 4 - DGS(106230975)|ES|Español|2008|Para Grande, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 4|Bautismos-ene 2008|
106230976|106230976|106230976_000001|Bautismos_5_9 dic 2009–17 oct 2015,Vol 5 - DGS(106230976)|Bautismos_5_9 dic 2009–17 oct 2015,Vol 5 - DGS(106230976)|ES|Español|2014|Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 5|Bautismos-2009—2014|
106230977|106230977|106230977_000001|Confirmaciones_1_10 dic 1990–20 dic 2015,Vol 1 - DGS(106230977)|Confirmaciones_1_10 dic 1990–20 dic 2015,Vol 1 - DGS(106230977)|ES|Español|2014|Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-1990—2014|
106230978|106230978|106230978_000001|Confirmaciones_2_20 dic 2015–15 dic 2018,Vol 2 - DGS(106230978)|Confirmaciones_2_20 dic 2015–15 dic 2018,Vol 2 - DGS(106230978)|ES|Español|2018|Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-2015—2018|
106230979|106230979|106230979_000001|Matrimonios_1_21 nov 1970–10 ago 1991,Vol 1 - DGS(106230979)|Matrimonios_1_21 nov 1970–10 ago 1991,Vol 1 - DGS(106230979)|ES|Español|1991|Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-1970—1991|
106230980|106230980|106230980_000001|Matrimonios_2_28 sep 1999–27 jul 2005,Vol 2 - DGS(106230980)|Matrimonios_2_28 sep 1999–27 jul 2005,Vol 2 - DGS(106230980)|ES|Español|2011|Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-1991—2011|
106230981|106230981|106230981_000001|Matrimonios_3_14 ene 2012–15 dic 2018,Vol 3 - DGS(106230981)|Matrimonios_3_14 ene 2012–15 dic 2018,Vol 3 - DGS(106230981)|ES|Español|2012|Nuestra Señora de Fátima, Leoncio Prado, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-2012|
106231018|106231018|106231018_000001|Bautismos_6_17 oct 2015–22 dic 2018,Vol 6 - DGS(106231018)|Bautismos_6_17 oct 2015–22 dic 2018,Vol 6 - DGS(106231018)|ES|Español|2015|Para Grande, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 6|Bautismos-17 oct 2015|
106231019|106231019|106231019_000001|Bautismos_7_22 dic 2018–2 feb 2019,7 (Error administrativo 63) - DGS(106231019)|Bautismos_7_22 dic 2018–2 feb 2019,7 (Error administrativo 63) - DGS(106231019)|ES|Español|2019|Para Grande, Tacna, Tacna, Tacna, Perú|Bautismos|7 (Error administrativo 63)|Bautismos-2018—2019|
106231020|106231020|106231020_000001|Bautismos_1_11 may 1991–4 nov 2000,Vol 1 - DGS(106231020)|Bautismos_1_11 may 1991–4 nov 2000,Vol 1 - DGS(106231020)|ES|Español|2000|Tacna, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-may 1991—nov 2000|
106231021|106231021|106231021_000001|Bautismos_2_4 nov 2000–9 feb 2002,Vol 2 - DGS(106231021)|Bautismos_2_4 nov 2000–9 feb 2002,Vol 2 - DGS(106231021)|ES|Español|2002|San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-nov 2000—feb 2002|
106231022|106231022|106231022_000001|Bautismos_3_9 feb 2002–24 ene 2004,Vol 3 - DGS(106231022)|Bautismos_3_9 feb 2002–24 ene 2004,Vol 3 - DGS(106231022)|ES|Español|2004|San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-feb 2002—ene 2004|
106231023|106231023|106231023_000001|Bautismos_4_31 ene 2004–24 nov 2007,Vol 4 - DGS(106231023)|Bautismos_4_31 ene 2004–24 nov 2007,Vol 4 - DGS(106231023)|ES|Español|2007|San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 4|Bautismos-ene 2004—nov 2007|
106231024|106231024|106231024_000001|Bautismos_5_24 nov 2007–1 ago 2014,Vol 5 - DGS(106231024)|Bautismos_5_24 nov 2007–1 ago 2014,Vol 5 - DGS(106231024)|ES|Español|2014|San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 5|Bautismos-nov 2007—ago 2014|
106231025|106231025|106231025_000001|Bautismos_6_9 ago 2014–16 dic 2018,Vol 6 - DGS(106231025)|Bautismos_6_9 ago 2014–16 dic 2018,Vol 6 - DGS(106231025)|ES|Español|2018|San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 6|Bautismos-ago 2014—dic 2018|
106231026|106231026|106231026_000001|Bautismos_1-A_29 may 1948–29 may 1951,1-A - DGS(106231026)|Bautismos_1-A_29 may 1948–29 may 1951,1-A - DGS(106231026)|ES|Español|1951|Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|1-A|Bautismos-29 may 1948—29 may 1951|
106231027|106231027|106231027_000001|Bautismos_1_13 ene 1951–14 abr 1955,Vol 1 - DGS(106231027)|Bautismos_1_13 ene 1951–14 abr 1955,Vol 1 - DGS(106231027)|ES|Español|1955|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-13 ene 1951—14 abr 1955|
