Provider,Provider Property ID,Expedia ID,,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
EQCTravelStaytion,1037035,133053771,0010y00001jCXR1AAO,EQCTravelStaytion,Dolcevita Panisperna 3     Sofia Apartment,ITA,OnboardingSucceeded,,,FALSE,FALSE,TRUE,TRUE,6,21,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,FALSE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1037033,133053737,0010y00001jCXR1AAO,EQCTravelStaytion,Dolcevita Panisperna 1     Norma Apartment,ITA,OnboardingSucceeded,,,FALSE,FALSE,TRUE,TRUE,6,10,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,FALSE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1035634,132988749,0010y00001jCXR1AAO,EQCTravelStaytion,Horizon- 6BR Gated Villa near Beach w  Pool,BRB,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,78,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1035638,132988750,0010y00001jCXR1AAO,EQCTravelStaytion,Adrift- 3BR Beachfront Villa w  Staff,JAM,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,36,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1035298,132963137,0010y00001jCXR1AAO,TravelStaytionAMER,Grand Caribbean - 315 Newly remodeled,USA,OnboardingSucceeded,,,TRUE,TRUE,N/A,TRUE,6,46,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,220
EQCTravelStaytion,1034487,132957133,0010y00001jCXR1AAO,EQCTravelStaytion,Casa del Corbezzolo F3 1 by Wonderful Italy,ITA,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,19,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,120
EQCTravelStaytion,1033713,132852488,0010y00001jCXR1AAO,TravelStaytionAMER,Charming 3BR Garden Suite   Mins to UBC   Beaches,CAN,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,20,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,345
EQCTravelStaytion,1033841,132856737,0010y00001jCXR1AAO,EQCTravelStaytion,Free housekeeping visits during your stay - StayShort - Stunning 1BR Retreat in JVC that Sleeps 2,ARE,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,46,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1033912,132874423,0010y00001jCXR1AAO,EQCTravelStaytion,Stylish Two Bedroom Apartment,GBR,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,27,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,16
EQCTravelStaytion,1033906,132868266,0010y00001jCXR1AAO,TravelStaytionAMER,w    Comfort   Style 2BR in Prime Zona T,COL,OnboardingSucceeded,,,TRUE,TRUE,TRUE,TRUE,6,33,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,1033714,132852489,0010y00001jCXR1AAO,TravelStaytionAMER,Peaceful  Elegant Suite in the heart Westside,CAN,OnboardingSucceeded,,,FALSE,FALSE,FALSE,TRUE,6,26,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,342
