uad      | dgs      | folder          | archive_reference                                                           | record_title                                                                | language_title| language| dates    | locality                                                                                                                   | record_type | volume   | event_type
106549638| 106549638| 106549638_000001| Confirmaciones 6 19 nov 2015–9 may 2019 - DGS(106549638)                    | Confirmaciones 6 19 nov 2015–9 may 2019 - DGS(106549638)                    | ES            | Español | 2017/2017| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Confirmación| 6        | Confirmación
106549639| 106549639| 106549639_000001| Matrimonios 18 23 may 1956–24 feb 1968 - DGS(106549639)                     | Matrimonios 18 23 may 1956–24 feb 1968 - DGS(106549639)                     | ES            | Español | 1968/1968| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 18       | Matrimonio
106549640| 106549640| 106549640_000001| Matrimonios 19 9 mar 1968–20 ago 1988 - DGS(106549640)                      | Matrimonios 19 9 mar 1968–20 ago 1988 - DGS(106549640)                      | ES            | Español | 1985/1985| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 19       | Matrimonio
106549641| 106549641| 106549641_000001| Matrimonios 20 20 ago 1989–23 sep 1997 - DGS(106549641)                     | Matrimonios 20 20 ago 1989–23 sep 1997 - DGS(106549641)                     | ES            | Español | 1997/1997| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 20       | Matrimonio
106549642| 106549642| 106549642_000001| Matrimonios 21 25 oct 1997–28 ene 2012 - DGS(106549642)                     | Matrimonios 21 25 oct 1997–28 ene 2012 - DGS(106549642)                     | ES            | Español | 2008/2008| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 21       | Matrimonio
106549643| 106549643| 106549643_000001| Matrimonios 22 3 mar 2012–11 may 2019 - DGS(106549643)                      | Matrimonios 22 3 mar 2012–11 may 2019 - DGS(106549643)                      | ES            | Español | 2016/2016| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 22       | Matrimonio
106549644| 106549644| 106549644_000001| Matrimonios 1S 22 dic 1981–16 may 1982 - DGS(106549644)                     | Matrimonios 1S 22 dic 1981–16 may 1982 - DGS(106549644)                     | ES            | Español | 1982/1982| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 1S       | Matrimonio
106549645| 106549645| 106549645_000001| Matrimonios 1 17 jul 1982–10 dic 2016 - DGS(106549645)                      | Matrimonios 1 17 jul 1982–10 dic 2016 - DGS(106549645)                      | ES            | Español | 2016/2016| Immaculada Concepció, Villanueva y Geltrú, Barcelona, Cataluña, España                                                     | Matrimonio  | 1        | Matrimonio
106549646| 106549646| 106549646_000001| Matrimonios 2 17 dic 2016–22 dic 2018 - DGS(106549646)                      | Matrimonios 2 17 dic 2016–22 dic 2018 - DGS(106549646)                      | ES            | Español | 2018/2018| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Matrimonio  | 2        | Matrimonio
106549870| 106549870| 106549870_000001| Bautismos 1 21 may 1964–11 feb 1984 - DGS(106549870)                        | Bautismos 1 21 may 1964–11 feb 1984 - DGS(106549870)                        | ES            | Español | 1984/1984| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Bautizo     | 1        | Bautizo
106549871| 106549871| 106549871_000001| Bautismos 2 4 jun 1982–9 ago 1994 - DGS(106549871)                          | Bautismos 2 4 jun 1982–9 ago 1994 - DGS(106549871)                          | ES            | Español | 1994/1994| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Bautizo     | 2        | Bautizo
106549872| 106549872| 106549872_000001| Bautismos 3 13 ago 1994–31 dic 1996 - DGS(106549872)                        | Bautismos 3 13 ago 1994–31 dic 1996 - DGS(106549872)                        | ES            | Español | 1996/1996| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Bautizo     | 3        | Bautizo
106549873| 106549873| 106549873_000001| Bautismos 4 31 dic 1996–6 dic 2003 - DGS(106549873)                         | Bautismos 4 31 dic 1996–6 dic 2003 - DGS(106549873)                         | ES            | Español | 2003/2003| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Bautizo     | 4        | Bautizo
106549874| 106549874| 106549874_000001| Bautismos 5 6 dic 2003–7 jun 2008 - DGS(106549874)                          | Bautismos 5 6 dic 2003–7 jun 2008 - DGS(106549874)                          | ES            | Español | 2008/2008| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Bautizo     | 5        | Bautizo
106549875| 106549875| 106549875_000001| Bautismos 6 27 jun 2008–19 sep 2015 - DGS(106549875)                        | Bautismos 6 27 jun 2008–19 sep 2015 - DGS(106549875)                        | ES            | Español | 2015/2015| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Bautizo     | 6        | Bautizo
106549876| 106549876| 106549876_000001| Bautismos 7 19 sep 2015–16 feb 2019 - DGS(106549876)                        | Bautismos 7 19 sep 2015–16 feb 2019 - DGS(106549876)                        | ES            | Español | 2019/2019| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Bautizo     | 7        | Bautizo
106549877| 106549877| 106549877_000001| Bautismos 1 24 ene 1999–19 feb 2012 - DGS(106549877)                        | Bautismos 1 24 ene 1999–19 feb 2012 - DGS(106549877)                        | ES            | Español | 2012/2012| San Francisco, General Sánchez Cerro, Moquegua, Perú                                                                       | Bautizo     | 1        | Bautizo
106549878| 106549878| 106549878_000001| Bautismos 2 19 feb 2012–18 may 2019 - DGS(106549878)                        | Bautismos 2 19 feb 2012–18 may 2019 - DGS(106549878)                        | ES            | Español | 2019/2019| San Francisco, General Sánchez Cerro, Moquegua, Perú                                                                       | Bautizo     | 2        | Bautizo
106549879| 106549879| 106549879_000001| Confirmaciones 2 13 dic 2008–2 dic 2018 - DGS(106549879)                    | Confirmaciones 2 13 dic 2008–2 dic 2018 - DGS(106549879)                    | ES            | Español | 2018/2018| Samegua, Samegua, Mariscal Nieto, Moquegua, Perú                                                                           | Confirmación| 2        | Confirmación
106549880| 106549880| 106549880_000001| Confirmaciones 1 14 dic 2008–27 sep 2013 - DGS(106549880)                   | Confirmaciones 1 14 dic 2008–27 sep 2013 - DGS(106549880)                   | ES            | Español | 2013/2013| San Francisco, General Sánchez Cerro, Moquegua, Perú                                                                       | Confirmación| 1        | Confirmación
106549881| 106549881| 106549881_000001| Confirmaciones 2 1 nov 2013–2 dic 2018 - DGS(106549881)                     | Confirmaciones 2 1 nov 2013–2 dic 2018 - DGS(106549881)                     | ES            | Español | 2018/2018| San Francisco, General Sánchez Cerro, Moquegua, Perú                                                                       | Confirmación| 2        | Confirmación
106549882| 106549882| 106549882_000001| Matrimonios 1 20 abr 2002–2 mar 2019 - DGS(106549882)                       | Matrimonios 1 20 abr 2002–2 mar 2019 - DGS(106549882)                       | ES            | Español | 2019/2019| San Francisco, General Sánchez Cerro, Moquegua, Perú                                                                       | Matrimonio  | 1        | Matrimonio
106549883| 106549883| 106549883_000001| Matrimonios 1 10 may 2009–18 may 2019 - DGS(106549883)                      | Matrimonios 1 10 may 2009–18 may 2019 - DGS(106549883)                      | ES            | Español | 2019/2019| Chen Chen, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                        | Matrimonio  | 1        | Matrimonio
106550012| 106550012| 106550012_000001| Bautismos 1 8 mar 2009–11 may 2019 - DGS(106550012)                         | Bautismos 1 8 mar 2009–11 may 2019 - DGS(106550012)                         | ES            | Español | 2019/2019| Chen Chen, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                        | Bautizo     | 1        | Bautizo
106550013| 106550013| 106550013_000001| Confirmaciones 1 29 jun 2009–2 dic 2018 - DGS(106550013)                    | Confirmaciones 1 29 jun 2009–2 dic 2018 - DGS(106550013)                    | ES            | Español | 2018/2018| Chen Chen, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                        | Confirmación| 1        | Confirmación
106550014| 106550014| 106550014_000001| Matrimonios 1 18 ene 1997–20 abr 2019 - DGS(106550014)                      | Matrimonios 1 18 ene 1997–20 abr 2019 - DGS(106550014)                      | ES            | Español | 2019/2019| Moquegua, Moquegua, Mariscal Nieto, Moquegua, Perú                                                                         | Matrimonio  | 1        | Matrimonio
